env_index,episode_steps,mode,repeat,termination,wall_seconds
0,1275,raw,2,terminated,0.06517583300592378
0,1630,raw,2,terminated,0.08461645900388248
0,873,raw,2,terminated,0.0444892079976853
0,1144,raw,2,terminated,0.05858783298754133
0,1098,raw,2,terminated,0.05795983399730176
0,797,raw,2,terminated,0.041285333019914106
0,1410,raw,2,terminated,0.07098624997888692
0,907,raw,2,terminated,0.04576237499713898
0,850,raw,2,terminated,0.040372957999352366
